title,description,source,publishedAt,url,topic
"US Stock Market | SoftBank's PayPay plans to price US IPO around low end of range, sources say","The initial public offering of SoftBank's PayPay ​is likely to price around the low end of its marketing range as war in the Middle East roil markets, said ‌two people ⁠familiar ⁠with the matter.",The Times of India,2026-03-11 02:46:35+00:00,https://economictimes.indiatimes.com/tech/technology/us-stock-market-softbanks-paypay-plans-to-price-us-ipo-around-low-end-of-range-sources-say/articleshow/129435579.cms,business
"US Stock Market | SoftBank's PayPay plans to price US IPO around low end of range, sources say","The initial public offering of SoftBank's PayPay ​is likely to price around the low end of its marketing range as war in the Middle East roil markets, said ‌two people ⁠familiar ⁠with the matter.",The Times of India,2026-03-11 02:46:35+00:00,https://economictimes.indiatimes.com/markets/us-stocks/news/us-stock-market-softbanks-paypay-plans-to-price-us-ipo-around-low-end-of-range-sources-say/articleshow/129432960.cms,business
"US Stock Market | Oracle sees AI boom through at least 2027, sending shares up 8%","Oracle on Tuesday predicted that the AI ​data center boom will power its revenue above Wall Street estimates ​well into 2027, sending its shares up 8% in extended trading.",The Times of India,2026-03-11 02:40:23+00:00,https://economictimes.indiatimes.com/markets/us-stocks/news/us-stock-market-oracle-sees-ai-boom-through-at-least-2027-sending-shares-up-8/articleshow/129432798.cms,business
Iranian women’s football team arrives in Malaysia from Australia,Members of the Iranian women's soccer team arrived in Malaysia after Australia granted asylum to some players.,Al Jazeera English,2026-03-11 02:39:26+00:00,https://www.aljazeera.com/video/newsfeed/2026/3/11/iranian-womens-football-team-arrives-in-malaysia-from-australia,sports
​ “I wanted to quit”: Jalen Hurts shares emotional struggle and admits he nearly walked away from football,"Philadelphia Eagles quarterback Jalen Hurts revealed a moment of serious doubt during his college career at the University of Alabama, when he contemplated quitting football amid intense criticism and uncertainty. His passion for the game ultimately fueled hi…",The Times of India,2026-03-11 02:37:46+00:00,https://timesofindia.indiatimes.com/sports/nfl/news/-i-wanted-to-quit-jalen-hurts-shares-emotional-struggle-and-admits-he-nearly-walked-away-from-football/articleshow/129432155.cms,sports
"India's textile recycling market projected to reach $3.5 bn by 2030, may add 1 lakh jobs: Report","Cluster analysis shows that Panipat is emerging as a major hub for mechanical textile recycling, with waste from several textile clusters transported there for processing",BusinessLine,2026-03-11 02:36:51+00:00,https://www.thehindubusinessline.com/economy/indias-textile-recycling-market-projected-to-reach-35-bn-by-2030-may-add-1-lakh-jobs-report/article70728288.ece,business
3 excellent ASX shares I'd happily hold through the next market cycle,"Instead of trying to predict market swings, I prefer focusing on businesses I would be comfortable holding through an entire cycle.
The post 3 excellent ASX shares I'd happily hold through the next market cycle appeared first on The Motley Fool Australia.",Motley Fool Australia,2026-03-11 02:20:02+00:00,https://www.fool.com.au/2026/03/11/3-excellent-asx-shares-id-happily-hold-through-the-next-market-cycle/,business
Sensex Today | Nifty 50 | Stock Market Live Updates: GIFT Nifty signals a muted start; Asian shares trade higher,"Sensex Today | Nifty 50 | Stock Market Live Updates: Indian benchmark indices ended on a firm note on March 10, with the Nifty sustaining above the 24,250 level. Analysts believe the index may now enter a phase of consolidation, likely building a base in the …",Economictimes.com,2026-03-11 02:04:21+00:00,https://m.economictimes.com/markets/stocks/live-blog/bse-sensex-today-nifty50-stock-market-live-updates-gift-nifty-indigo-ril-share-price-11-march-2026/liveblog/129431549.cms,business
Best Medicine - Port Wenn-ings And A Funeral - Review : To Fly With The Birds,,Spoilertv.com,2026-03-11 02:01:00+00:00,https://www.spoilertv.com/2026/03/best-medicine-port-wenn-ings-and.html,health
Prep sports roundup: Harvard-Westlake pulls out 5-4 baseball win over Sierra Canyon,Ira Rootman delivers two-run single in the seventh to rally Harvard-Westlake in Mission League opener.,Yahoo Entertainment,2026-03-11 01:58:44+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a95a9010-4abe-4735-b537-5f1a3aa9a40b,sports
sports-betting-mcp 0.1.1,"MCP server for AI-powered sports betting analysis — NBA, NHL, NCAAB",Pypi.org,2026-03-11 01:58:32+00:00,https://pypi.org/project/sports-betting-mcp/0.1.1/,sports
'Staggering ineptitude': Trump official lights up internet as blunder sparks market frenzy,"Energy Secretary Chris Wright lit up the internet Tuesday after his social media post about Navy tanker escorts sent oil markets into a frenzy.The post, which has since been deleted, left Wall Street reeling from what one expert called ""an unforgivable error,…",Raw Story,2026-03-11 01:57:01+00:00,https://www.rawstory.com/chris-wright-energy/,business
lobster-research 1.1.407,Research agents for Lobster AI - literature discovery and data management,Pypi.org,2026-03-11 01:53:03+00:00,https://pypi.org/project/lobster-research/1.1.407/,science
Commercial space technology is shaping the Iran war – the law can’t keep up,"A new treaty on military space operations is highly unlikely, leaving private companies and militaries to define the boundaries of acceptable conduct in war.",The Conversation Africa,2026-03-11 01:43:00+00:00,https://theconversation.com/commercial-space-technology-is-shaping-the-iran-war-the-law-cant-keep-up-277940,science
In which my daughter invents science,"While we ate our pizza I was talking with AB about differential equations, which they’re about to start doing in calculus. We talked about y’=y. “This is why populations grow exponentially,” I explained, “because their growth is proportional to the existing p…",Wordpress.com,2026-03-11 01:39:46+00:00,https://quomodocumque.wordpress.com/2026/03/10/in-which-my-daughter-invents-science/,science
Where is Iowa women's basketball in the latest USA TODAY Sports Coaches Poll?,"After a run to the 2026 Big Ten Tournament championship game, where does Iowa women's basketball rank in the latest USA TODAY Sports Coaches Poll?",Yahoo Entertainment,2026-03-11 01:35:25+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_6f4cae99-b5f8-460c-9291-7137bd776794,sports
Currency market on tenterhooks as Iran war weighs on sentiment,"The dollar remains stable as global markets watch the U.S.-Iran conflict. Traders are cautious, seeking clarity on the war's duration and potential impact on energy supplies. Oil prices have surged, influencing currency markets and central bank expectations. …",The Times of India,2026-03-11 01:34:25+00:00,https://economictimes.indiatimes.com/markets/forex/currency-market-on-tenterhooks-as-iran-war-weighs-on-sentiment/articleshow/129430545.cms,business
Cal Raleigh: ‘There’s no beef’ with M’s teammate Randy Arozarena - Seattle Sports,Cal Raleigh: ‘There’s no beef’ with M’s teammate Randy ArozarenaSeattle Sports Cal Raleigh brushes off Randy Arozarena's rant over WBC snubESPN Cal Raleigh tries to squash Randy Arozarena beef over non-handshakeUSA Today Raleigh responds to scrutiny over reje…,Slashdot.org,2026-03-11 01:32:05+00:00,https://slashdot.org/firehose.pl?op=view&amp;id=180949546,sports
"Heaviest day of Iran strikes, market predicts end to war","The United States and Israel pounded Iran with what the Pentagon and Iranians on the ground called the most intense airstrikes of the war, despite global markets betting that President Donald Trump will seek to end the conflict soon.",RTE,2026-03-11 01:31:18+00:00,https://www.rte.ie/news/middle-east/2026/0311/1562746-iran-israel-us/,business
"Free health screening, wellness talks and family activities at Wisma MCA on March 14","PETALING JAYA: Wanita MCA is inviting Malaysians to its ""Half a Century · Blooming Young Experience"" Health Family Day on March 14, a full-day programme offering free health services and family activities to promote preventive care and stronger family ties. R…",The Star Online,2026-03-11 01:30:00+00:00,https://www.thestar.com.my/news/nation/2026/03/11/free-health-screening-wellness-talks-and-family-activities-at-wisma-mca-on-march-14,health
"Regeneron Science Talent Search 2026 Recognizes America’s Top Young Scientists, Awarding More Than $1.8 Million to High School Seniors for Innovative Research in Computational Mathematics, Neural Science, and Blood Cancer Treatment","Regeneron Science Talent Search 2026 Recognizes America’s Top Young Scientists, Awarding More Than $1.8 Million to High School Srs. for Innovative Research",GlobeNewswire,2026-03-11 01:29:00+00:00,https://www.globenewswire.com/news-release/2026/03/11/3253459/0/en/Regeneron-Science-Talent-Search-2026-Recognizes-America-s-Top-Young-Scientists-Awarding-More-Than-1-8-Million-to-High-School-Seniors-for-Innovative-Research-in-Computational-Mathem.html,science
BofA Lowers Capital One (COF) Price Objective on Weaker Market Multiples,,Yahoo Entertainment,2026-03-11 01:27:27+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_bc6389b0-d829-42d7-b18a-628326a2104c,business
US Stock Market | Wall Street closes mixed on ramped-up Middle East tensions,"U.S. stocks declined as fading hopes for a swift end to the U.S.-Israeli war on Iran, coupled with renewed military threats and stagflation worries, weighed on investor sentiment. The Dow and S&P 500 fell, while the Nasdaq saw a slight gain amid market confus…",The Times of India,2026-03-11 01:24:34+00:00,https://economictimes.indiatimes.com/markets/us-stocks/news/us-stock-market-wall-street-closes-mixed-on-ramped-up-middle-east-tensions/articleshow/129430240.cms,business
US targets Iran mine-laying ships as war causes oil market havoc,"US President Donald Trump threatened military consequences ""at a level never seen before"" if Iran had placed mines in the Strait of Hormuz and does not remove them.",CNA,2026-03-11 01:24:00+00:00,https://www.channelnewsasia.com/world/iran-war-us-targets-mine-laying-ships-5985466,business
TrimX Drops Metabolism Claims Evaluated: Latest Report About TrimX Liquid Thermogenic Formula Ingredient Research & Effectiveness for Men & Women,"TrimX Drops 2026 consumer report: metabolism claims, liquid thermogenic formula ingredients, pricing, and buyer verification checklist reviewed....",GlobeNewswire,2026-03-11 01:11:00+00:00,https://www.globenewswire.com/news-release/2026/03/11/3253456/0/en/TrimX-Drops-Metabolism-Claims-Evaluated-Latest-Report-About-TrimX-Liquid-Thermogenic-Formula-Ingredient-Research-Effectiveness-for-Men-Women.html,science
"Stock Market Live Updates: Stock to buy today: Glenmark Pharmaceuticals (₹2,228.25) – BUY","Stock Market Today | Share Market Live Updates - Find here all the live updates related to Sensex, Nifty, BSE, NSE, share prices and Indian stock markets for 11th March 2026",BusinessLine,2026-03-11 01:10:19+00:00,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-11th-march-2026/article70726441.ece,business
Pre-market action: Here's the trade setup for today's session,"Indian benchmark indices concluded March 10 on a strong note, with the Nifty surpassing 24,250. Analysts anticipate consolidation between 24,500 and 23,700, with immediate support at 24,150. The India VIX saw a significant drop, while foreign investors were n…",The Times of India,2026-03-11 01:09:13+00:00,https://economictimes.indiatimes.com/markets/stocks/news/pre-market-action-heres-the-trade-setup-for-todays-session/articleshow/129429713.cms,business
